state,timestamp,leading_candidate_name,trailing_candidate_name,leading_candidate_votes,trailing_candidate_votes,vote_differential,votes_remaining,new_votes,new_votes_relevant,new_votes_formatted,leading_candidate_partition,trailing_candidate_partition,precincts_reporting,precincts_total,hurdle,hurdle_change,hurdle_mov_avg,counties_partition,total_votes_count,dd,tt,state_clean,trump_win_rate_list,ddtt,idx
Texas (EV: 38),59:24.0,Trump,Biden,5891778,5261055,630723,-2160,15361,17457,"17,457",0.547402188,0.452597812,8997,9554,0,-24.68648188,0.553033333,"{'Anderson': 66, 'Andrews': 7, 'Aransas': 48, 'Atascosa': 31, 'Austin': 186, 'Bailey': 5, 'Bandera': 9, 'Baylor': 20, 'Bee': 9, 'Bell': 1460, 'Borden': 4, 'Bosque': 32, 'Bowie': 60, 'Brazoria': 901, 'Brazos': 190, 'Brewster': 17, 'Briscoe': 1, 'Brown': 23, 'Burleson': 5, 'Burnet': 62, 'Caldwell': 165, 'Calhoun': 3, 'Callahan': 6, 'Cameron': 370, 'Camp': 1, 'Carson': 35, 'Cass': 68, 'Castro': 1, 'Cherokee': 51, 'Childress': 20, 'Clay': 5, 'Cochran': 4, 'Comal': 921, 'Cooke': 22, 'Coryell': 65, 'Crockett': 1, 'Dallam': 4, 'Deaf Smith': 2, 'Delta': 5, 'Dickens': 3, 'Duval': 3, 'Eastland': 21, 'Ector': 164, 'Edwards': 2, 'Erath': 16, 'Fannin': 35, 'Fayette': 17, 'Floyd': 4, 'Franklin': 9, 'Freestone': 33, 'Frio': 15, 'Gaines': 35, 'Garza': 2, 'Gillespie': 29, 'Goliad': 10, 'Gonzales': 113, 'Gray': 37, 'Grayson': 679, 'Grimes': 15, 'Guadalupe': 210, 'Hale': 24, 'Hall': 3, 'Hamilton': 2, 'Hardin': 80, 'Harrison': 248, 'Hartley': 2, 'Haskell': 3, 'Hays': 535, 'Henderson': 113, 'Hill': 88, 'Hockley': 4, 'Hopkins': 7, 'Houston': 12, 'Howard': 197, 'Hudspeth': 8, 'Hunt': 57, 'Hutchinson': 30, 'Jack': 3, 'Jackson': 130, 'Jasper': 139, 'Jeff Davis': 1, 'Jefferson': 74, 'Jim Hogg': 2, 'Jim Wells': 162, 'Johnson': 77, 'Jones': 50, 'Karnes': 20, 'Kaufman': 268, 'Kendall': 19, 'Lamar': 80, 'Lamb': 14, 'Lampasas': 26, 'Lee': 11, 'Liberty': 20, 'Limestone': 3, 'Lipscomb': 2, 'Live Oak': 1, 'Lubbock': 567, 'Madison': 8, 'Marion': 20, 'Matagorda': 16, 'Maverick': 8, 'McCulloch': 6, 'McLennan': 154, 'Medina': 76, 'Menard': 5, 'Midland': 104, 'Milam': 53, 'Mills': 3, 'Mitchell': 1, 'Montague': 2, 'Montgomery': 276, 'Moore': 6, 'Morris': 39, 'Nacogdoches': 8, 'Navarro': 16, 'Nolan': 4, 'Nueces': 330, 'Palo Pinto': 7, 'Parmer': 2, 'Pecos': 6, 'Polk': 109, 'Potter': 144, 'Rains': 9, 'Red River': 6, 'Reeves': 4, 'Robertson': 19, 'Runnels': 147, 'Rusk': 1, 'Sabine': 26, 'San Augustine': 4, 'San Jacinto': 10, 'San Patricio': 38, 'Schleicher': 1, 'Scurry': 4, 'Shelby': 21, 'Sherman': 1, 'Smith': 554, 'Starr': 47, 'Stephens': 1, 'Swisher': 2, 'Taylor': 188, 'Terry': 4, 'Titus': 9, 'Tyler': 113, 'Upshur': 37, 'Upton': 3, 'Uvalde': 19, 'Val Verde': 855, 'Van Zandt': 241, 'Waller': 117, 'Ward': 26, 'Washington': 8, 'Wharton': 52, 'Wheeler': 1, 'Wichita': 277, 'Wilbarger': 6, 'Williamson': 1616, 'Wise': 65, 'Zapata': 7}",11323963,20201119,2159,Texas,0.528276358,202011192159,TX
Connecticut (EV: 7),21:01.9,Biden,Trump,1080387,714973,365414,382,3,0,0,0,0,739,753,486.329633,3.785685452,0.377666667,{'New Haven': 3},1823935,20201119,2221,Connecticut,0.39823378,202011192221,CT
Pennsylvania (EV: 20),21:01.9,Biden,Trump,3454218,3372013,82205,13230,1,1,1,0,1,8955,9128,3.646322629,0.000199528,0.36,{'Clinton': 1},6912025,20201119,2221,Pennsylvania,0.493978742,202011192221,PA
Arkansas (EV: 6),15:02.3,Trump,Biden,759715,423502,336213,1457,-1,1,1,1,0,2420,2579,119.2378587,-0.081197322,0.441366667,{},1217612,20201119,2315,Arkansas,0.642075798,202011192315,AR
Washington (EV: 12),26:42.2,Biden,Trump,2363193,1578818,784375,40080,257,244,244,0.536885246,0.463114754,7436,7436,10.61514628,0.064677496,0.503466667,{'Pierce': 257},4047552,20201119,2326,Washington,0.400510805,202011192326,WA
California (EV: 55),43:44.4,Biden,Trump,10950165,5883902,5066263,290704,21,19,19,0.157894737,0.842105263,20257,20498,9.407336608,0.000620551,0.432633333,{'Lassen': 21},17205202,20201119,2343,California,0.349523499,202011192343,CA
Washington (EV: 12),43:44.4,Biden,Trump,2363501,1578972,784529,39580,500,462,462,0.666666667,0.333333333,7436,7436,10.74493835,0.129792071,0.500833333,{'King': 500},4048052,20201119,2343,Washington,0.400502933,202011192343,WA
Washington (EV: 12),47:05.3,Biden,Trump,2363665,1579172,784493,39191,389,364,364,0.450549451,0.549450549,7436,7436,10.84615225,0.101213899,0.501833333,"{'Benton': 234, 'Skagit': 155}",4048441,20201120,47,Washington,0.400516684,202011200047,WA
Pennsylvania (EV: 20),00:41.8,Biden,Trump,3454598,3372688,81910,12154,1076,1055,"1,055",0.360189573,0.639810427,8956,9128,3.912577777,0.266255148,0.3779,{'Westmoreland': 1076},6913101,20201120,100,Pennsylvania,0.494001277,202011200100,PA
Washington (EV: 12),00:41.8,Biden,Trump,2363988,1579402,784586,38608,583,553,553,0.584086799,0.415913201,7436,7436,11.00362933,0.15747708,0.5009,{'Snohomish': 583},4049024,20201120,100,Washington,0.400518843,202011200100,WA
Georgia (EV: 16),41:08.2,Biden,Trump,2474908,2461973,12935,-4208,3920,3673,"3,673",0.415191941,0.584808059,2645,2655,0,0,0.352933333,"{'Appling': 50, 'Baldwin': 1, 'Ben Hill': 4, 'Brantley': 2, 'Brooks': 1, 'Bulloch': 6, 'DeKalb': 732, 'Dodge': 1, 'Dougherty': 43, 'Douglas': 1, 'Early': 1, 'Elbert': 2, 'Emanuel': 9, 'Fayette': 117, 'Floyd': 2464, 'Fulton': 634, 'Glynn': 4, 'Lowndes': 2, 'Macon': 8, 'Monroe': 6, 'Montgomery': 1, 'Worth': 2}",4999700,20201120,141,Georgia,0.498689962,202011200141,GA
Georgia (EV: 16),49:26.3,Biden,Trump,2475199,2462783,12416,-5477,1269,1101,"1,101",0.264305177,0.735694823,2646,2655,0,0,0.361033333,"{'Camden': 13, 'Candler': 1, 'Charlton': 2, 'Chatham': 56, 'Colquitt': 3, 'Columbia': 7, 'Coweta': 3, 'Crisp': 7, 'Gwinnett': 1642, 'Hall': 120, 'Heard': 3, 'Henry': 73, 'Houston': 18, 'Jackson': 8, 'Murray': 3, 'Newton': 13, 'Peach': 19, 'Pickens': 20, 'Pulaski': 25, 'Richmond': 4, 'Tattnall': 1, 'Taylor': 3, 'Ware': 1, 'Washington': 19, 'Webster': 1, 'Whitfield': 40, 'Wilkes': 1}",5000969,20201120,149,Georgia,0.498742806,202011200149,GA
Georgia (EV: 16),55:08.6,Biden,Trump,2475141,2462857,12284,-5495,18,16,16,-3.625,4.625,2648,2655,0,0,0.363166667,"{'Liberty': 33, 'Long': 3, 'Screven': 3, 'Seminole': 4, 'Stephens': 1, 'Telfair': 1, 'Thomas': 61, 'Toombs': 4, 'Troup': 7, 'Twiggs': 1, 'Union': 2, 'Upson': 3}",5000987,20201120,155,Georgia,0.498756176,202011200155,GA
Georgia (EV: 16),15:11.8,Biden,Trump,2475141,2462857,12284,-5495,0,0,0,0,0,2655,2655,0,0,0.363166667,{},5000987,20201120,215,Georgia,0.498756176,202011200215,GA
New York (EV: 29),15:11.8,Biden,Trump,3987255,2948571,1038684,1575888,25245,24819,"24,819",0.72440469,0.27559531,12407,14931,0.834184076,0.0087964,0.284,{'Nassau': 25245},7040317,20201120,215,New York,0.425121824,202011200215,NY
Oregon (EV: 7),15:11.8,Biden,Trump,1339643,958494,381149,3931,354,500,500,0.392,0.608,1332,1334,50.57190723,4.123613041,0.442433333,"{'Benton': 80, 'Josephine': 49, 'Klamath': 225}",2370390,20201120,215,Oregon,0.417074352,202011200215,OR
Connecticut (EV: 7),34:36.8,Biden,Trump,1080387,715567,364820,-212,594,594,594,0,1,739,753,0,-486.329633,0.385166667,{'Fairfield': 594},1824529,20201120,234,Connecticut,0.398432811,202011200234,CT
Maryland (EV: 10),34:36.8,Biden,Trump,1950920,967546,983374,64230,13651,13414,"13,414",0.870210228,0.129789772,1933,2019,8.35050126,1.44142928,0.1631,"{'Frederick': 7, 'Montgomery': 7450, ""Prince George's"": 6194}",2972800,20201120,234,Maryland,0.331525534,202011200234,MD
California (EV: 55),45:26.7,Biden,Trump,10957200,5890262,5066938,276944,13760,13395,"13,395",0.525195969,0.474804031,20257,20498,9.851144556,0.443807948,0.4463,"{'Orange': 702, 'Riverside': 5411, 'San Bernardino': 5592, 'San Luis Obispo': 1473, 'Solano': 49, 'Ventura': 533}",17218962,20201120,245,California,0.349623106,202011200245,CA
Louisiana (EV: 8),35:15.1,Trump,Biden,1255776,856034,399742,0,0,0,0,0,0,3703,3934,0,0,0.596994536,{},2148062,20201120,335,Louisiana,0.594644405,202011200335,LA
California (EV: 55),43:38.0,Biden,Trump,10957378,5890353,5067025,276665,279,269,269,0.661710037,0.338289963,20257,20498,9.860735345,0.009590789,0.445533333,{'San Joaquin': 279},17219241,20201120,543,California,0.349622925,202011200543,CA
Louisiana (EV: 8),22:39.9,Trump,Biden,1255776,856034,399742,0,0,0,0,0,0,3711,3934,0,0,0.596994536,{},2148062,20201120,1222,Louisiana,0.594644405,202011201222,LA
Louisiana (EV: 8),35:19.5,Trump,Biden,1255776,856034,399742,0,0,0,0,0,0,3776,3934,0,0,0.596994536,{},2148062,20201120,1235,Louisiana,0.594644405,202011201235,LA
Louisiana (EV: 8),45:58.8,Trump,Biden,1255776,856034,399742,0,0,0,0,0,0,3798,3934,0,0,0.596994536,{},2148062,20201120,1245,Louisiana,0.594644405,202011201245,LA
Louisiana (EV: 8),53:58.7,Trump,Biden,1255776,856034,399742,0,0,0,0,0,0,3833,3934,0,0,0.596994536,{},2148062,20201120,1253,Louisiana,0.594644405,202011201253,LA
Louisiana (EV: 8),06:58.1,Trump,Biden,1255776,856034,399742,0,0,0,0,0,0,3880,3934,0,0,0.596994536,{},2148062,20201120,1306,Louisiana,0.594644405,202011201306,LA
Louisiana (EV: 8),18:41.3,Trump,Biden,1255776,856034,399742,0,0,0,0,0,0,3913,3934,0,0,0.596994536,{},2148062,20201120,1318,Louisiana,0.594644405,202011201318,LA
Louisiana (EV: 8),22:38.2,Trump,Biden,1255776,856034,399742,0,0,0,0,0,0,3923,3934,0,0,0.596994536,{},2148062,20201120,1322,Louisiana,0.594644405,202011201322,LA
New Jersey (EV: 14),21:01.3,Biden,Trump,2570675,1851351,719324,67531,4109,4010,"4,010",0.482044888,0.517955112,6230,6334,5.911994326,0.309390292,0.2643,{'Morris': 4109},4496703,20201120,1421,New Jersey,0.418665788,202011201421,NJ
Pennsylvania (EV: 20),21:01.3,Biden,Trump,3454715,3372730,81985,11994,160,159,159,0.735849057,0.264150943,8956,9128,3.961267949,0.048690172,0.3786,"{'Lackawanna': 148, 'Lehigh': 12}",6913261,20201120,1421,Pennsylvania,0.493995924,202011201421,PA
Georgia (EV: 16),26:40.9,Biden,Trump,2475296,2463293,12003,-6091,596,591,591,0.262267343,0.737732657,2655,2655,0,0,0.365366667,{'Floyd': 596},5001583,20201120,1426,Georgia,0.498784774,202011201426,GA
Connecticut (EV: 7),32:19.0,Biden,Trump,1080387,715567,364820,-221,9,0,0,0,0,739,753,0,0,0.385166667,{'New Haven': 9},1824538,20201120,1432,Connecticut,0.398432811,202011201432,CT
Illinois (EV: 20),45:19.2,Biden,Trump,3445606,2431992,1013614,40622,3618,3566,"3,566",0.682557487,0.317442513,8835,9874,13.21844679,1.055130704,0.227066667,{'Cook': 3618},5996110,20201120,1445,Illinois,0.413773109,202011201445,IL
New Jersey (EV: 14),45:19.2,Biden,Trump,2570940,1851660,719280,66944,587,574,574,0.461672474,0.538327526,6230,6334,5.959115576,0.04712125,0.2703,{'Monmouth': 587},4497290,20201120,1445,New Jersey,0.418681319,202011201445,NJ
Missouri (EV: 10),51:00.1,Trump,Biden,1717685,1252371,465314,1011,142,104,104,0.807692308,0.192307692,3481,3615,234.8236732,28.88685634,0.61983202,{'Stone': 142},3028133,20201120,1451,Missouri,0.578334213,202011201451,MO
Illinois (EV: 20),00:19.1,Biden,Trump,3446552,2432645,1013907,38912,1710,1599,"1,599",0.591619762,0.408380238,8835,9874,13.78120093,0.562754135,0.237333333,{'Will': 1710},5997820,20201120,1500,Illinois,0.413771643,202011201500,IL
New Jersey (EV: 14),00:19.1,Biden,Trump,2580627,1855333,725294,53395,13549,13360,"13,360",0.72507485,0.27492515,6248,6334,7.401594782,1.442479207,0.292466667,{'Mercer': 13549},4510839,20201120,1500,New Jersey,0.418248361,202011201500,NJ
Oregon (EV: 7),21:42.2,Biden,Trump,1342788,963201,379587,-4131,8062,7852,"7,852",0.400534896,0.599465104,1332,1334,0,-50.57190723,0.502966667,{'Curry': 8062},2378452,20201120,1521,Oregon,0.417695401,202011201521,OR
Michigan (EV: 16),29:39.9,Biden,Trump,2807311,2649548,157763,-7978,13,13,13,0.153846154,0.846153846,4944,4974,0,0,0.326233333,{'Allegan': 13},5547280,20201120,1529,Michigan,0.485544523,202011201529,MI
Michigan (EV: 16),39:19.1,Biden,Trump,2805242,2648587,156655,-4843,-3135,-3030,Unknown,0.682838284,0.317161716,4944,4974,0,0,0.352066667,"{'Calhoun': 697, 'Cass': 21, 'Clare': 1, 'Delta': 2, 'Eaton': 3}",5544145,20201120,1539,Michigan,0.485638072,202011201539,MI
Pennsylvania (EV: 20),39:19.1,Biden,Trump,3454809,3372742,82067,11888,106,106,106,0.886792453,0.113207547,8957,9128,3.995623303,0.034355354,0.378533333,{'Delaware': 106},6913367,20201120,1539,Pennsylvania,0.493990012,202011201539,PA
Michigan (EV: 16),44:41.2,Biden,Trump,2805369,2649366,156003,-5757,914,906,906,0.1401766,0.8598234,4944,4974,0,0,0.3349,{'Huron': 931},5545059,20201120,1544,Michigan,0.485700222,202011201544,MI
Connecticut (EV: 7),45:41.4,Biden,Trump,1080575,715651,364924,-508,287,272,272,0.691176471,0.308823529,739,753,0,0,0.382366667,{'New Haven': 287},1824825,20201120,1645,Connecticut,0.398419241,202011201645,CT
Maryland (EV: 10),45:41.4,Biden,Trump,1950920,967549,983371,64227,3,3,3,0,1,1933,2019,8.350844001,0.000342741,0.163166667,{'Washington': 3},2972803,20201120,1645,Maryland,0.331526221,202011201645,MD
Washington (EV: 12),21:00.4,Biden,Trump,2364230,1579666,784564,38074,534,506,506,0.47826087,0.52173913,7436,7436,11.15064743,0.147018098,0.501833333,{'Kittitas': 534},4049558,20201120,1721,Washington,0.400534395,202011201721,WA
Pennsylvania (EV: 20),28:58.5,Biden,Trump,3455123,3373299,81824,11009,879,871,871,0.360505166,0.639494834,8958,9128,4.263550076,0.267926774,0.393266667,{'Crawford': 879},6914246,20201120,1728,Pennsylvania,0.494008572,202011201728,PA
Colorado (EV: 9),37:40.3,Biden,Trump,1803922,1364203,439719,898,3,2,2,0.5,0.5,3209,3276,252.1307838,0.837838348,0.4249,{'Clear Creek': 3},3256065,20201120,1737,Colorado,0.430602644,202011201737,CO
Connecticut (EV: 7),37:40.3,Biden,Trump,1080575,715651,364924,-509,1,0,0,0,0,739,753,0,0,0.382366667,{'New Haven': 1},1824826,20201120,1737,Connecticut,0.398419241,202011201737,CT
Kentucky (EV: 8),37:40.3,Trump,Biden,1326367,772245,554122,2785,-19,42,42,0.476190476,0.523809524,3384,3692,101.7675499,-0.695987485,0.610066667,"{'Adair': 2, 'Allen': 1}",2135174,20201120,1737,Kentucky,0.632021069,202011201737,KY
Kentucky (EV: 8),45:41.1,Trump,Biden,1326373,772256,554117,2668,117,17,17,0.352941176,0.647058824,3411,3692,106.2074893,4.439939466,0.610033333,"{'Boone': 45, 'Bourbon': 5, 'Boyd': 10, 'Boyle': 11, 'Bracken': 2, 'Breckinridge': 4, 'Bullitt': 34, 'Calloway': 14}",2135291,20201120,1745,Kentucky,0.632018808,202011201745,KY
Kentucky (EV: 8),53:20.5,Trump,Biden,1326390,772294,554096,2320,348,55,55,0.309090909,0.690909091,3455,3692,122.0590057,15.85151636,0.609966667,"{'Campbell': 45, 'Carroll': 1, 'Carter': 1, 'Clark': 11, 'Clay': 1, 'Daviess': 47, 'Edmonson': 1, 'Estill': 2, 'Fayette': 248}",2135639,20201120,1753,Kentucky,0.632010346,202011201753,KY
Kentucky (EV: 8),03:21.7,Trump,Biden,1326470,772406,554064,1733,587,192,192,0.416666667,0.583333333,3581,3692,163.2239505,41.16494482,0.6091,"{'Fleming': 2, 'Franklin': 13, 'Fulton': 5, 'Garrard': 3, 'Grant': 2, 'Graves': 1, 'Grayson': 2, 'Harrison': 6, 'Hart': 1, 'Henderson': 9, 'Henry': 3, 'Hopkins': 3, 'Jefferson': 536, 'Jessamine': 19, 'Kenton': 14}",2136226,20201120,1803,Kentucky,0.631990646,202011201803,KY
Colorado (EV: 9),19:41.6,Biden,Trump,1803925,1364206,439719,892,6,6,6,0.5,0.5,3209,3276,253.8233676,1.692583748,0.4249,{'Jefferson': 6},3256071,20201120,1819,Colorado,0.430602775,202011201819,CO
Kentucky (EV: 8),19:41.6,Trump,Biden,1326605,772446,554159,1457,276,175,175,0.771428571,0.228571429,3634,3692,194.0819891,30.85803861,0.6062,"{'Knott': 1, 'Laurel': 14, 'Lee': 142, 'Lincoln': 1, 'Livingston': 1, 'Logan': 4, 'Madison': 54, 'Magoffin': 1, 'Marshall': 2, 'McCracken': 28, 'McCreary': 3, 'Meade': 3, 'Montgomery': 5, 'Morgan': 9, 'Muhlenberg': 6, 'Nelson': 11}",2136502,20201120,1819,Kentucky,0.632002272,202011201819,KY
New Jersey (EV: 14),19:41.6,Biden,Trump,2584183,1859293,724890,45731,7664,7516,"7,516",0.473124002,0.526875998,6248,6334,8.553735699,1.152140917,0.368033333,"{'Burlington': 5198, 'Middlesex': 2466}",4518503,20201120,1819,New Jersey,0.418432101,202011201819,NJ
Kentucky (EV: 8),29:42.6,Trump,Biden,1326643,772467,554176,1287,170,59,59,0.644067797,0.355932203,3671,3692,219.6589826,25.57699347,0.6055,"{'Ohio': 2, 'Oldham': 40, 'Owen': 2, 'Owsley': 1, 'Perry': 20, 'Pike': 27, 'Pulaski': 20, 'Rockcastle': 1, 'Rowan': 7, 'Russell': 16, 'Scott': 15, 'Shelby': 8, 'Spencer': 4, 'Taylor': 7}",2136672,20201120,1829,Kentucky,0.632002611,202011201829,KY
New Jersey (EV: 14),29:42.6,Biden,Trump,2585223,1861064,724159,42856,2875,2811,"2,811",0.369975098,0.630024902,6248,6334,9.085355084,0.531619385,0.405966667,{'Warren': 2875},4521378,20201120,1829,New Jersey,0.418565873,202011201829,NJ
New York (EV: 29),29:42.6,Biden,Trump,3987255,2948919,1038336,1575540,348,348,348,0,1,12407,14931,0.8341459,-3.82E-05,0.290466667,{'Putnam': 348},7040665,20201120,1829,New York,0.425150667,202011201829,NY
Kentucky (EV: 8),39:20.4,Trump,Biden,1326646,772472,554174,1213,74,8,8,0.375,0.625,3692,3692,233.0281061,13.36912348,0.605466667,"{'Todd': 12, 'Trigg': 1, 'Trimble': 1, 'Union': 1, 'Warren': 50, 'Washington': 2, 'Webster': 2, 'Whitley': 9}",2136746,20201120,1839,Kentucky,0.632001631,202011201839,KY
Michigan (EV: 16),39:20.4,Biden,Trump,2803755,2648689,155066,-3347,-2410,-2291,Unknown,0.704495853,0.295504147,4944,4974,0,0,0.3561,"{'Iosco': 1, 'Kalkaska': 3, 'Lapeer': 1, 'Leelanau': 3, 'Lenawee': 4}",5542649,20201120,1839,Michigan,0.485780138,202011201839,MI
Kentucky (EV: 8),47:21.7,Trump,Biden,1326646,772474,554172,1211,2,2,2,0,1,3692,3692,233.4112921,0.383186026,0.6055,{'Wolfe': 2},2136748,20201120,1847,Kentucky,0.632001029,202011201847,KY
Michigan (EV: 16),47:21.7,Biden,Trump,2804058,2649321,154737,-4290,943,935,935,0.324064171,0.675935829,4944,4974,0,0,0.3381,"{'Mecosta': 4, 'Muskegon': 734, 'Oakland': 222}",5543592,20201120,1847,Michigan,0.485812741,202011201847,MI
Michigan (EV: 16),53:21.6,Biden,Trump,2804039,2649842,154197,-4790,500,502,502,-0.037848606,1.037848606,4944,4974,0,0,0.345866667,"{'Genesee': 540, 'Washtenaw': 7}",5544092,20201120,1853,Michigan,0.485863553,202011201853,MI
Michigan (EV: 16),19:32.3,Biden,Trump,2804039,2649852,154187,-4800,10,10,10,0,1,4944,4974,0,0,0.346,{'Calhoun': 10},5544102,20201120,1919,Michigan,0.485864496,202011201919,MI
New York (EV: 29),19:32.3,Biden,Trump,3988310,2949878,1038432,1573454,2086,2014,"2,014",0.523833168,0.476166832,12407,14931,0.834619827,0.000473927,0.2936,{'Lewis': 2086},7042751,20201120,1919,New York,0.425165475,202011201919,NY
Arkansas (EV: 6),25:31.1,Trump,Biden,759715,423503,336212,1456,1,1,1,0,1,2420,2579,119.319056,0.081197322,0.4414,{'Monroe': 1},1217613,20201120,1925,Arkansas,0.642075256,202011201925,AR
Illinois (EV: 20),35:51.4,Biden,Trump,3449415,2434471,1014944,33985,4927,4689,"4,689",0.610577948,0.389422052,8836,9874,15.72220566,1.941004731,0.2645,"{'DeKalb': 272, 'Kendall': 2878, 'McHenry': 1777}",6002747,20201120,1935,Illinois,0.413752238,202011201935,IL
Kentucky (EV: 8),00:11.7,Trump,Biden,1326646,772474,554172,1191,20,0,0,0,0,3692,3692,237.3224809,3.911188784,0.6055,"{'Jessamine': 10, 'Martin': 6, 'Scott': 4}",2136768,20201120,2000,Kentucky,0.632001029,202011202000,KY
Oregon (EV: 7),13:12.3,Biden,Trump,1343387,964327,379060,-5964,1833,1725,"1,725",0.347246377,0.652753623,1332,1334,0,0,0.512833333,"{'Coos': 591, 'Douglas': 1242}",2380285,20201120,2013,Oregon,0.417871105,202011202013,OR
Pennsylvania (EV: 20),13:12.3,Biden,Trump,3455125,3373302,81823,11004,5,5,5,0.4,0.6,8958,9128,4.265214142,0.001664066,0.393333333,{'Lehigh': 5},6914251,20201120,2013,Pennsylvania,0.494008649,202011202013,PA
New Jersey (EV: 14),24:52.9,Biden,Trump,2585228,1861066,724162,42849,7,7,7,0.714285714,0.285714286,6248,6334,9.086793198,0.001438114,0.406,{'Union': 7},4521385,20201120,2024,New Jersey,0.418565664,202011202024,NJ
Colorado (EV: 9),35:12.8,Biden,Trump,1803935,1364218,439717,870,22,22,22,0.454545455,0.545454545,3209,3276,260.2280645,6.404696919,0.424866667,{'Weld': 22},3256093,20201120,2035,Colorado,0.430603572,202011202035,CO
New Hampshire (EV: 4),35:12.8,Biden,Trump,424906,365575,59331,1846,-117,-116,Unknown,0.267241379,0.732758621,293,301,16.85178461,-1.090622104,0.449133333,{},804336,20201120,2035,New Hampshire,0.462471584,202011202035,NH
New Hampshire (EV: 4),43:32.7,Biden,Trump,424921,365654,59267,1752,94,94,94,0.159574468,0.840425532,301,301,17.71052145,0.858736841,0.450633333,{'Carroll': 117},804430,20201120,2043,New Hampshire,0.462516523,202011202043,NH
Ohio (EV: 18),57:51.4,Trump,Biden,3149064,2677034,472030,-1126,650,623,623,0.8105939,0.1894061,8696,8933,0,0,0.3922,{'Jackson': 650},5923328,20201120,2057,Ohio,0.540509961,202011202057,OH
Georgia (EV: 16),16:31.8,Biden,Trump,2476044,2463683,12361,-7124,1033,1138,"1,138",0.657293497,0.342706503,2655,2655,0,0,0.3617,"{'Bartow': 52, 'Bibb': 24, 'Bryan': 6, 'Burke': 1, 'Calhoun': 7, 'Cherokee': 3, 'Clarke': 3, 'Clayton': 360, 'Cobb': 301, 'Effingham': 6, 'Fannin': 2, 'Forsyth': 10, 'Glascock': 1, 'Grady': 3, 'Habersham': 7, 'Hancock': 13, 'Harris': 1, 'Irwin': 1, 'Jasper': 1, 'Jefferson': 2, 'Johnson': 1, 'Jones': 18, 'Lamar': 4, 'Laurens': 1, 'Lincoln': 8, 'McDuffie': 3, 'Miller': 2, 'Morgan': 1, 'Muscogee': 39, 'Oconee': 1, 'Paulding': 38, 'Pike': 1, 'Polk': 22, 'Rockdale': 6, 'Sumter': 12, 'Tift': 1, 'Walton': 55, 'Wayne': 12, 'Wilcox': 1, 'Wilkinson': 5}",5002616,20201120,2116,Georgia,0.498748817,202011202116,GA
Ohio (EV: 18),16:31.8,Trump,Biden,3149188,2677060,472128,-1289,163,150,150,0.826666667,0.173333333,8696,8933,0,0,0.391133333,{'Harrison': 163},5923491,20201120,2116,Ohio,0.540517328,202011202116,OH
Pennsylvania (EV: 20),16:31.8,Biden,Trump,3455130,3373306,81824,10995,9,9,9,0.555555556,0.444444444,8958,9128,4.268342227,0.003128085,0.393433333,{'Dauphin': 9},6914260,20201120,2116,Pennsylvania,0.494008584,202011202116,PA
Georgia (EV: 16),26:14.0,Biden,Trump,2476116,2463654,12462,-7048,-76,43,43,1.674418605,-0.674418605,2655,2655,0,0,0.3602,"{'Troup': 3, 'Ware': 103, 'Warren': 31}",5002540,20201120,2126,Georgia,0.498738605,202011202126,GA
Ohio (EV: 18),26:14.0,Trump,Biden,3150252,2677598,472654,-3026,1737,1602,"1,602",0.664169788,0.335830212,8699,8933,0,0,0.388466667,{'Allen': 1737},5925228,20201120,2126,Ohio,0.540551318,202011202126,OH
Pennsylvania (EV: 20),26:14.0,Biden,Trump,3455131,3373306,81825,10994,1,1,1,1,0,8958,9128,4.268731049,0.000388822,0.393433333,{'Carbon': 1},6914261,20201120,2126,Pennsylvania,0.494008512,202011202126,PA
California (EV: 55),35:12.1,Biden,Trump,10957381,5890363,5067018,276652,13,13,13,0.230769231,0.769230769,20257,20498,9.861162278,0.000426933,0.445666667,{'Del Norte': 13},17219254,20201120,2135,California,0.349623249,202011202135,CA
